"","Site_ID","p_TE_psi_to_ET","p_lag_psi_to_ET","mem_psi_to_ET","agg_TE_psi_to_ET","period_psi_to_ET","p_TE_VPD_to_ET","p_lag_VPD_to_ET","mem_VPD_to_ET","agg_TE_VPD_to_ET","period_VPD_to_ET","p_TE_TA_to_ET","p_lag_TA_to_ET","mem_TA_to_ET","agg_TE_TA_to_ET","period_TA_to_ET","p_TE_ET_to_psi","p_lag_ET_to_psi","mem_ET_to_psi","agg_TE_ET_to_psi","period_ET_to_psi","p_TE_VPD_to_psi","p_lag_VPD_to_psi","mem_VPD_to_psi","agg_TE_VPD_to_psi","period_VPD_to_psi","p_TE_TA_to_psi","p_lag_TA_to_psi","mem_TA_to_psi","agg_TE_TA_to_psi","period_TA_to_psi","p_TE_ET_to_VPD","p_lag_ET_to_VPD","mem_ET_to_VPD","agg_TE_ET_to_VPD","period_ET_to_VPD","p_TE_psi_to_VPD","p_lag_psi_to_VPD","mem_psi_to_VPD","agg_TE_psi_to_VPD","period_psi_to_VPD","p_TE_TA_to_VPD","p_lag_TA_to_VPD","mem_TA_to_VPD","agg_TE_TA_to_VPD","period_TA_to_VPD","p_TE_ET_to_TA","p_lag_ET_to_TA","mem_ET_to_TA","agg_TE_ET_to_TA","period_ET_to_TA","p_TE_psi_to_TA","p_lag_psi_to_TA","mem_psi_to_TA","agg_TE_psi_to_TA","period_psi_to_TA","p_TE_VPD_to_TA","p_lag_VPD_to_TA","mem_VPD_to_TA","agg_TE_VPD_to_TA","period_VPD_to_TA","GS"
"41","US-BRG",1.85892781969316,0,6,26.2985129826055,24,7.1791613217023,0,72,68.2367968568793,24,5.75166292510801,0,12,47.1596775588028,24,4.0704866655793,1,72,73.1386857494695,24,4.77740855626077,0,72,84.1247419197275,24,6.12634218570054,0,72,73.3480184904585,NA,6.12639998698678,0,19,62.7896011412348,24,1.69446050225168,0,3,15.5344925427581,24,22.0990394769479,0,16,62.7828299893156,NA,4.76938492682395,0,13,43.2755178600991,27,2.19928113618315,0,3,9.35335866293681,24,21.8627176700284,0,72,63.6495367074594,NA,"GS"
"42","US-BRG",1.98508295806301,7,10,34.2049117718839,30.8571428571429,5.85822992982086,0,57,69.3324574562753,24,3.81642597850828,0,43,50.4444686471714,NA,2.54606205349456,7,42,49.0787024972178,27,3.54714505676862,0,68,61.4526584954889,27,7.91882186530537,0,72,69.3961477903221,24,3.3621825987061,0,14,39.8359543291989,24,1.60181662877272,0,4,16.0056759115562,24,16.1643817429208,0,52,54.001112721792,NA,2.21241040850565,0,12,27.0116952961706,NA,3.70287712358346,0,12,30.8292702782325,24,17.4911203825863,0,29,56.8624413721654,NA,"NGS"
"43","US-CdM",1.57623153825952,0,72,29.3771632761342,21.6,3.15568175301101,0,72,41.5514898257043,24,2.00822637630508,0,72,28.2535974931639,24,2.00135338821219,0,72,32.2179938982003,12,2.4887824775536,0,72,34.4359785218671,24,2.26006618929578,0,72,32.2873281401829,NA,2.71540794941917,0,72,32.519087035868,24,1.31464170088208,1,72,20.8587765098793,24,29.5870535075444,0,72,53.3737191359757,NA,1.37294175353989,0,68,18.4523907613474,24,1.08114844082943,0,38,16.3471588296907,27,25.9073428044164,0,72,46.8139239982048,NA,"FT"
"44","US-CdM",2.21578509544414,21,72,41.2614635889618,24,2.97671624832036,0,72,42.2368722972972,24,2.10723351744076,0,72,34.0710992019726,24,4.14755077176787,2,72,69.4617616556476,24,4.68381368612866,0,72,70.2605830771092,24,4.01483230233227,0,72,60.720124836727,24,2.62076250069436,0,61,32.8163411699128,24,2.35744788949369,1,72,30.5828362506607,24,34.8098080825518,0,72,64.2146087168633,NA,1.62375306000483,0,19,24.2120838858282,24,1.6255380870558,1,72,23.6838692335345,24,32.6201122790142,0,68,60.4220471504387,NA,"GS"
"45","US-CdM",2.01564243140977,22,17,38.3052839869801,24,4.59231232588226,0,72,57.0998526454103,24,4.14574580829476,0,72,51.575880019732,24,1.66015570619895,2,72,32.9064130835017,11.3684210526316,2.18843588729821,1,72,40.5590445280145,21.6,2.22494290056793,0,72,40.1446934172281,NA,3.63090635662097,0,14,39.2080442862874,24,1.65731330300382,1,34,32.2541210425623,24,28.4904833387222,0,72,72.1458041619283,NA,3.07742466648182,0,11,30.4536969673589,24,1.63496182024438,0,14,24.4126665625721,24,27.7872147394569,0,72,69.8017378877899,NA,"NGS"
"46","US-CF1",1.4651202182121,3,72,29.6647410049752,24,2.88069728549139,0,72,38.0619032437382,24,2.79754619021099,0,72,29.1882662624021,NA,3.83722120206839,0,72,79.7038449840868,NA,4.81508263790069,1,72,100.965697311137,NA,4.06933642803511,0,72,78.8294318433421,NA,2.56058317654384,0,72,31.6788684810788,24,1.55859237671369,0,72,33.1459600374279,24,19.539611826594,0,72,46.7083040000546,NA,2.03745670594086,0,47,20.4024087393167,NA,0.849111830647956,0,40,17.6548927100237,12,17.7566732033129,0,72,40.7774363649445,NA,"FT"
"47","US-CF1",5.43231829062539,15,3,61.754745025379,NA,4.97845310222879,0,8,71.5458193119935,24,5.03723244800043,0,2,75.9804177130416,24,7.00230876024351,15,7,142.893811125384,24,8.64188119217355,11,72,184.609955190785,NA,7.96307056672568,0,72,172.146305133194,NA,4.85991026111903,0,22,76.1644291359106,27,6.11701624822076,9,72,136.603554247873,NA,25.6703396717674,0,28,99.6359934669092,NA,4.41736958527329,0,1,53.0298524929958,24,5.50078444796926,8,10,99.4588279883051,NA,23.666079120842,0,1,74.8800899539386,NA,"GS"
"48","US-CF1",0.869927514892373,1,3,5.9842917394204,24,2.60136715439567,0,72,36.9738055505337,24,2.87242230210842,0,72,30.7008847117838,NA,3.88464228945967,3,72,74.519408801601,24,5.26065312779961,1,72,111.579719557936,24,4.94372496411603,0,72,98.0266155409658,NA,2.36824928109169,0,72,29.3843363793344,24,1.1989894225116,1,72,23.6856792855009,24,18.9188096111264,0,72,51.3395104697735,NA,2.25284525723539,0,8,18.544948574552,NA,0.729230804805288,0,2,10.1881285187999,12,16.7864776227388,0,72,43.4188421627315,NA,"NGS"
"49","US-CF2",0.503172975851314,6,1,4.61765806499073,24,3.0038652577298,0,72,37.4476659545,24,3.20062011698592,0,72,34.2762413365648,NA,2.12543240522252,2,34,40.1125309638022,24,2.70855914293455,0,72,48.4901191108801,NA,2.81005024959276,1,72,53.5356359743568,NA,3.00162788922311,0,72,34.0715111267681,24,0.532816233347564,0,7,4.2669395822963,NA,19.8006521428959,0,72,55.3430804473125,NA,2.32540583100174,0,18,21.0417145295648,NA,0.480908392579881,0,1,2.23308893115467,21.6,15.3091407000129,0,72,42.3939111579071,NA,"FT"
"50","US-CF2",4.10055621019118,5,5,73.7782911847241,24,7.39797474583346,0,7,67.3845595266622,24,7.40946645961178,0,1,80.481079104385,30.8571428571429,5.08420607718045,23,17,100.052881854297,24,4.86181986705671,3,4,83.0037077623725,12.7058823529412,5.35719740231759,4,17,109.999413743287,12,6.86618481351791,0,12,66.0621679877256,24,3.56550753037961,4,1,17.386229820989,11.3684210526316,23.1325728265477,0,5,99.9496726948082,NA,6.75011493730022,0,1,33.0988453902389,NA,3.91910853133017,11,1,7.70709290216592,27,19.7581749766187,0,1,23.8778385692738,NA,"GS"
"51","US-CF2",0.682389829437361,3,6,10.0568821951595,24,2.63005430079433,0,72,38.0656776915509,24,3.16429828636927,0,72,38.4649853380128,NA,3.0575573615659,1,72,58.7355364986643,24,3.15825407673972,0,72,64.5419695508757,NA,3.63257601039708,0,72,74.3152046356157,NA,2.72290386026384,0,38,33.0557689537784,24,0.614783075537885,2,5,3.42067752092127,NA,19.997988345029,0,72,63.0558861901865,NA,2.26459514324216,0,8,14.9893349290379,NA,0.574730978505444,17,2,3.21941112079331,21.6,14.8593686007346,0,72,46.4298966332173,NA,"NGS"
"52","US-CF3",NA,NA,NA,NA,11.3684210526316,2.71719015264724,0,72,34.5903624555818,24,3.49318182268234,0,72,37.1413697843273,NA,2.1216280761306,15,3,25.4258957238901,24,2.41906811458889,3,5,42.2662774500295,24,4.45778138901908,18,72,85.8243707813831,24,2.68163685477314,0,72,32.3632702311773,24,NA,NA,NA,NA,NA,20.5625056393676,0,72,58.6571329673759,NA,2.34835357138199,0,23,24.3050299224974,NA,0.746662016286336,0,16,11.9431237207477,24,15.8710213869864,0,72,44.3022331945055,NA,"FT"
"53","US-CF3",NA,NA,NA,NA,NA,5.47790658121607,0,5,64.7344333210525,24,6.02167544982754,0,1,90.4749609236702,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,5.01686908781038,0,13,47.7546081473949,27,NA,NA,NA,NA,NA,24.0202526945084,0,4,99.3666274571759,NA,4.46930156746438,0,1,49.2020333607792,24,NA,NA,NA,NA,NA,21.2022867155031,0,1,55.0526047009269,NA,"GS"
"54","US-CF3",0.732607570135075,1,2,3.17975898743293,24,2.20970765846737,0,11,30.0129687902967,24,3.27284762188656,0,13,36.2687428001545,24,3.0692858262654,15,13,54.808481395859,24,2.82922093884542,2,6,47.1321386654797,21.6,5.01797505830809,18,72,92.4137071966605,24,2.82259037980002,0,11,32.8527814651818,24,0.707677431696456,0,1,1.8513850839381,12,21.2311339556371,0,72,69.3312583602251,NA,2.69172602002551,0,6,20.0791424042147,24,0.815859812623706,0,20,15.1147542726617,24,14.7297802251771,0,72,48.4884617011546,NA,"NGS"
"55","US-CF4",NA,NA,NA,NA,27,3.17484364369322,0,72,37.8183612398395,24,2.60153476670667,0,72,34.4959798234412,NA,1.8961210547856,21,1,7.50014961139517,24,3.25559442730041,0,29,59.5631596705318,21.6,4.10041991895742,0,23,58.1028284489098,NA,2.72325054255463,0,72,31.53720757953,27,0.880641779059338,0,9,11.8399019062694,NA,20.9307708279205,0,72,51.7237381822279,NA,1.91371257719803,0,72,23.4678577440211,NA,0.97848405879976,0,3,9.09203905911674,24,18.7608427550424,0,72,44.8963069441723,NA,"FT"
"56","US-CF4",4.01038155486497,1,2,25.6114708834742,24,4.93424535882556,0,14,75.0378560904833,24,4.90421310289089,0,25,82.2854198710855,24,9.47789604652932,2,72,193.128465314718,27,10.3807902966569,8,72,229.136158672581,NA,11.8776943235327,8,72,255.465490440511,NA,4.85677535562093,0,13,54.2096425291574,24,3.70914608668256,1,9,54.6494764150443,NA,28.2832463595224,0,8,98.7181829098952,NA,4.59424345272107,0,1,51.4771765039289,NA,4.15888711157541,2,6,70.9389951521145,12.7058823529412,26.220793417106,0,1,76.8903593410329,NA,"GS"
"57","US-CF4",NA,NA,NA,NA,21.6,2.7493771088335,0,72,37.8326082386269,24,2.58405131696284,0,72,36.3290219158608,NA,2.55325893282846,0,1,2.55325893282846,24,3.9542126791806,0,7,62.956172319452,24,4.67181600920299,0,8,49.7847497302121,NA,2.69244443773328,0,72,33.3016726358143,24,1.2276949325153,0,16,18.6916031899699,12,19.206382776916,0,72,56.5486626749145,NA,2.04050079821919,0,7,22.0945700595852,21.6,1.21145198660252,0,3,9.9477242832858,24,16.5276003925085,0,72,47.1845614261392,NA,"NGS"
"58","US-CGG",1.00188038677574,4,9,14.3417295570838,27,2.77951578240819,0,72,43.3462176621179,24,1.55469516947548,0,17,24.3632693749173,43.2,4.4794117073997,20,72,90.506324519872,24,4.22512253799243,13,72,89.1690571011731,24,3.96577984247437,2,72,74.216650428901,NA,2.72600720404193,1,72,40.4509652190999,27,0.756620155527294,19,1,2.20637890688411,24,27.077204974321,0,37,58.8438985716386,NA,1.60904205780221,1,2,27.3900952813702,12,0.668202632246231,0,1,3.71068656585793,12.7058823529412,30.6970316572011,0,72,63.3990041348283,NA,"FT"
"59","US-CGG",1.00188038677574,4,9,15.0659237389172,27,2.77951578240819,0,72,43.3462176621179,24,1.55469516947548,0,17,24.3632693749173,43.2,4.4794117073997,20,72,90.506324519872,24,4.22512253799243,13,72,89.1690571011731,24,3.96577984247437,2,72,74.216650428901,NA,2.72600720404193,1,72,40.4509652190999,27,0.756620155527294,19,1,2.20637890688411,24,27.077204974321,0,37,58.8438985716386,NA,1.60904205780221,1,53,28.4070966933918,12,0.668202632246231,0,1,3.71068656585793,12.7058823529412,30.6970316572011,0,72,63.3990041348283,NA,"GS"
"60","US-CGG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NGS"
"61","US-Cop",1.00807802811174,14,15,19.6157840266348,27,2.41523541447089,0,72,47.7907814123007,24,2.20080430065678,0,72,43.2056555830914,21.6,1.72225759804932,5,38,17.9783499227668,24,0.925579381583407,1,72,18.0670975099249,27,1.12264396633236,1,72,21.826385765827,NA,1.2734291630754,0,72,21.4173163292502,24,0.57713298736079,23,5,10.7789923156366,24,34.0728338117775,0,72,55.529103677743,NA,0.984040221379385,0,10,10.8484213964618,24,0.497701325850527,15,5,4.71587980460952,21.6,24.7121411331398,0,1,37.5845898543549,NA,"FT"
"62","US-Cop",1.53213294942424,19,12,27.3817354670491,24,2.73299345113798,2,72,54.5072252855858,24,2.59948081434204,3,72,53.6948249177404,19.6363636363636,2.14150132629313,4,16,33.2948478428546,24,2.48189470767637,3,72,51.5328188272816,NA,2.73948032514827,4,72,58.4021887566624,27,1.34206183347829,0,13,19.5817777179476,24,0.642152962579591,0,8,11.3640099864414,NA,40.0326716734411,0,6,64.917890343,NA,1.20037506295271,0,10,13.5198670644071,18,0.633791087106048,0,4,6.7185818722295,21.6,34.5424037160255,0,1,40.8486171598657,NA,"GS"
"63","US-Cop",1.52373808502264,3,2,21.4146810089725,12,3.36787852633526,0,72,70.8835048162193,12.7058823529412,3.36017453598393,16,72,75.5788890685286,27,2.64771168832043,7,72,53.0496350517809,24,3.02449861859505,14,72,64.1255644056169,NA,3.5911590689744,21,72,77.8978437805745,NA,2.46183409330145,0,11,41.2202566586581,27,1.01823082112883,23,1,1.01823082112883,8,34.6866962956787,0,1,79.9283598305357,NA,1.96852920630605,17,4,16.7704431896365,21.6,1.13065904126634,20,1,1.13065904126634,NA,28.7208640558022,0,1,55.5981789109958,NA,"NGS"
"64","US-CRT",1.01528837771385,21,72,20.201271361413,24,4.84885069221298,0,72,52.4335639829476,24,3.75890679820821,0,72,38.2738736832378,24,1.50018514562883,0,72,24.3834467026682,24,2.32894228984432,0,72,25.0956813469828,24,2.1452156209487,0,72,29.0223614377797,24,5.56466578326422,0,72,53.2764103032147,24,1.56419155920547,0,13,16.787324061066,24,18.321228148824,0,72,50.8981385873955,NA,3.09940799856729,0,11,24.1358743220152,24,1.01049929058344,0,13,14.2349871549611,24,11.8368677763776,0,72,37.0913111915546,NA,"FT"
"65","US-CRT",1.51300344630191,1,6,28.6082351754112,24,5.20618889899061,0,11,64.4837800856155,24,5.64171476254837,0,12,61.814794917794,24,6.25758144079532,0,72,107.115963910253,24,9.4015070035895,0,72,103.002419205555,24,11.8796371869521,0,72,107.900845449198,NA,5.90119193912529,0,10,47.3684450707821,24,1.88274225764964,0,4,6.10975370972101,24,24.4130279451614,0,13,60.9150715699499,NA,5.0389906245274,0,11,34.8396532631266,24,1.96937510993466,0,4,7.53354078218802,24,20.5962007657469,0,8,47.4214481734723,NA,"GS"
"66","US-CRT",1.34876392103947,20,9,28.2226385079635,30.8571428571429,4.8372530072967,0,72,56.9899411533958,24,3.45564373772463,0,72,50.9423828932647,24,1.57843446710324,0,7,22.1482443106954,24,1.4931419067394,0,19,26.7138683386718,NA,2.19200856963021,0,72,36.8021071302529,NA,4.83982550456269,0,13,47.2813721558911,24,1.11854559377403,0,2,12.1108378171839,24,16.0471580927612,0,41,60.1647811232813,NA,2.69769498996936,0,9,27.3900128411423,24,1.26957290280975,0,4,12.0477051709185,43.2,10.9744907525541,0,30,44.1157656355658,NA,"NGS"
"67","US-CS1",NA,NA,NA,NA,NA,10.7066826192067,0,72,140.946328526144,24,7.13657465205296,0,72,111.430705662699,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.01448334332412,0,38,102.055519814549,24,NA,NA,NA,NA,NA,17.4395219921571,0,72,88.3676926675437,NA,4.30879068052737,0,10,43.4127725665625,24,NA,NA,NA,NA,NA,12.398907606477,0,14,67.0463116500994,NA,"FT"
"68","US-CS1",NA,NA,NA,NA,NA,18.9874577348513,0,6,184.70531066289,24,11.2888016202512,0,1,58.5607679653386,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2386309386813,0,6,111.114339567701,24,NA,NA,NA,NA,NA,20.5956696965959,0,1,20.5956696965959,24,16.3274538355979,0,2,32.5375805885104,24,NA,NA,NA,NA,NA,30.3430533304728,0,1,60.839511129013,NA,"GS"
"69","US-CS1",NA,NA,NA,NA,NA,9.13507436524097,0,72,139.198122224088,24,5.49261559151462,0,72,105.319051916668,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91233440387371,0,72,119.759161098873,24,NA,NA,NA,NA,NA,17.3320033338201,0,41,103.905798145049,NA,3.51453826483547,0,1,11.3366954171785,24,NA,NA,NA,NA,NA,10.8356040071944,0,7,46.1365366413337,NA,"NGS"
"70","US-CS2",7.76775317793995,18,12,105.072369049044,24,5.7486241128158,0,72,54.4790558339197,24,3.89610301520299,0,72,33.323142505659,24,16.2293235540502,6,72,248.155910735714,24,12.695752664287,1,72,214.671244951189,27,11.077678963081,0,12,130.393294018999,24,6.00546667465677,0,14,47.0463817508738,24,5.50547885677871,23,3,71.2357439416711,24,14.0786897843689,0,13,38.0713579713825,NA,4.52758373162848,0,11,28.1942002175565,24,5.81209093224051,23,6,25.8085609414065,24,20.4146317199168,0,36,54.0857887639385,NA,"FT"
"71","US-CS2",6.72162278929801,17,6,58.9905892684735,24,8.25916780088142,0,13,77.2100451096743,24,6.63450180471083,0,10,60.701109040664,24,14.346486666271,6,7,179.030927306543,24,12.695752664287,1,12,199.159975212845,27,11.7356156055084,0,11,110.742835287435,24,8.23635623600478,0,11,61.1310728259621,24,5.50547885677871,23,2,34.2132638583202,24,23.7174440945943,0,11,66.4185874804437,NA,5.90687329354396,0,11,45.2878272407234,24,6.49747008392303,0,2,17.6390804237314,24,22.8763083239046,0,15,71.682499699659,NA,"GS"
"72","US-CS2",NA,NA,NA,NA,NA,4.15628207374365,0,11,53.2870011401398,24,3.19212899217387,0,12,42.0820195922105,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25234506244458,3,9,85.2662800046755,24,NA,NA,NA,NA,NA,22.2223446463197,0,61,63.9092701097151,NA,4.08055227979051,0,11,39.7953560236135,24,NA,NA,NA,NA,NA,20.6721169126951,0,12,51.3454741790497,NA,"NGS"
"73","US-CS3",NA,NA,NA,NA,NA,9.63175748269381,0,72,134.17478041036,24,6.35974824593545,0,72,90.9551354056756,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02813747058293,0,72,98.337552315809,24,NA,NA,NA,NA,NA,17.4307213064577,0,41,78.4352826139405,NA,4.33940271404657,0,9,34.1183020589319,24,NA,NA,NA,NA,NA,13.1711431023207,0,33,63.5726694203043,NA,"FT"
"74","US-CS3",NA,NA,NA,NA,NA,13.2710305422412,0,8,135.891646190514,24,11.4681464658449,0,9,119.991467187251,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3044550672744,0,8,83.2067234180287,24,NA,NA,NA,NA,NA,25.114418727357,0,1,52.1384418853301,NA,10.1151519877534,0,5,48.4951847396709,24,NA,NA,NA,NA,NA,24.8486646808472,0,1,81.6321355331904,NA,"GS"
"75","US-CS3",NA,NA,NA,NA,NA,9.45344598940168,0,72,147.320635034748,24,5.62438920745732,0,72,100.794778279459,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17290071602858,0,72,107.553241104378,24,NA,NA,NA,NA,NA,16.5444353737283,0,19,93.4662562097355,NA,3.63037825937418,0,2,15.3146543534879,24,NA,NA,NA,NA,NA,10.6332569754315,0,3,37.0898838684892,NA,"NGS"
"76","US-CS4",NA,NA,NA,NA,NA,10.0414795770327,0,72,137.845919879698,24,6.42572827331867,0,72,95.9640640099732,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.30434892156612,0,72,105.450819321944,24,NA,NA,NA,NA,NA,18.5152577921708,0,62,76.6515504843226,NA,4.19500338739185,0,7,24.4637317461644,24,NA,NA,NA,NA,NA,13.6521615294288,0,12,51.2439615780645,NA,"FT"
"77","US-CS4",NA,NA,NA,NA,NA,16.2133177639149,0,9,174.339703061552,24,13.5666479763908,0,10,162.482972501789,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3173435578523,0,8,101.972516268998,24,NA,NA,NA,NA,NA,26.6063840186726,0,1,67.3143716974125,NA,10.4746908300836,0,1,16.6533154607388,24,NA,NA,NA,NA,NA,24.6130803049654,0,1,38.0023867462224,NA,"GS"
"78","US-CS4",NA,NA,NA,NA,NA,7.36387542263824,0,72,128.045938607429,24,4.82837255120891,0,72,93.2432868991456,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83905684664843,0,72,105.407734488304,24,NA,NA,NA,NA,NA,19.7715497743851,0,34,86.322239627786,NA,3.6114839574179,0,1,15.4581462031842,24,NA,NA,NA,NA,NA,13.4691978694111,0,8,44.386620044333,NA,"NGS"
"79","US-CS5",7.05801879264263,4,72,152.597208827219,24,9.62431490232538,0,33,135.488895039664,24,7.02757094496387,0,72,113.167699508981,24,7.76282723863928,18,72,157.619578221608,24,7.84726860916963,0,30,160.854906195888,24,8.11962126800201,1,52,165.020152313949,12.7058823529412,9.13711985404173,0,14,101.36881246941,24,5.9987243547242,0,39,121.326341747201,12,22.3517266100434,0,64,102.161580328031,NA,4.92789032164167,0,11,41.3202358604822,24,6.20785313385015,0,4,70.1774041652649,12,17.5335991857243,0,6,69.7869069327756,NA,"FT"
"80","US-CS5",7.98707885633398,22,4,90.2670884873493,24,13.0329930932415,0,6,148.226545627066,24,11.4127044475286,0,7,129.486185690269,24,7.72004238308324,22,10,128.940968857428,24,9.14135157813722,0,3,149.213401942311,24,8.21183013988024,1,3,148.626823548682,12,12.9139749047254,0,12,104.271534700828,24,6.177544312791,23,1,6.177544312791,24,25.9445875574997,0,1,46.1711652063235,NA,9.65815329058823,0,1,48.4478842698386,24,6.23335937139572,0,2,17.9242841009089,12,24.2778213507531,0,1,36.945988486503,NA,"GS"
"81","US-CS5",NA,NA,NA,NA,NA,10.6715613807045,0,72,182.243805265982,24,7.75067080386576,0,72,155.837460342885,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09217822796113,2,12,146.068873414589,24,NA,NA,NA,NA,NA,22.6609253108535,0,1,130.236086050316,NA,4.62303651775538,0,1,21.1912241656306,27,NA,NA,NA,NA,NA,16.4985474710311,0,1,62.9488908895974,NA,"NGS"
"82","US-CS6",4.37258555313697,23,72,91.8961161929234,24,9.84834788842493,0,72,131.689222608215,24,7.13935860565571,0,72,110.40341249406,24,4.2831593011077,1,72,82.8008988976584,24,5.14438566404509,0,72,72.4754422691302,24,8.31536851219331,0,72,88.9909063061875,NA,8.03803329760154,0,14,86.0758005743451,24,3.81417861454783,0,7,32.0727946659826,24,22.6496702034173,0,18,85.8503663756814,NA,4.32876626286275,0,9,43.8645581857035,24,4.11665421739387,0,6,16.1270086176541,24,16.4861126249497,0,29,69.7239172630474,NA,"FT"
"83","US-CS6",8.24166104482861,23,12,136.120467309861,24,14.9639237675372,0,5,157.192787869411,24,12.8834295544238,0,1,145.070448387692,24,9.20868772601091,2,8,167.884553382242,24,9.79335012673675,22,13,171.905087570622,24,9.56530432820402,0,27,200.140062636907,NA,14.6301018407816,0,8,96.9409685232629,24,7.34577167479219,3,3,56.6818367631502,24,30.3389545760291,0,1,114.717505313469,NA,11.2567789268249,0,3,47.5906204575293,24,7.0225606691144,0,1,19.8745965417986,NA,27.4549481643469,0,1,67.6925638636664,NA,"GS"
"84","US-CS6",3.77559387632313,0,33,76.1060459677591,27,6.9463993593077,0,9,110.720055917628,24,6.43198056712138,0,72,119.015909657098,24,3.24100111933823,1,8,42.809053453771,24,5.04074070659692,0,2,22.8343573296299,24,11.4232279339202,0,72,89.0827142450628,NA,6.90327982390826,0,11,75.0764626381936,24,4.52197493644978,0,1,4.52197493644978,NA,21.1952401616107,0,72,99.5525045492624,NA,4.1537595187493,0,7,35.4736137596188,24,6.40923959258576,0,2,13.5339154495468,NA,14.4516435684434,0,37,73.6605135086288,NA,"NGS"
"85","US-CS8",NA,NA,NA,NA,NA,10.2227570604219,0,7,119.002356036834,24,8.94751650495131,0,62,137.363362899072,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.37439753789524,0,12,97.3865984124339,24,NA,NA,NA,NA,NA,27.5267495142853,0,13,114.501379109543,NA,6.6223510846493,0,10,70.3924838748282,24,NA,NA,NA,NA,NA,22.7771375667509,0,1,62.3849922995755,NA,"FT"
"86","US-CS8",NA,NA,NA,NA,NA,11.6621360504736,0,7,136.831535448276,24,10.6211081322182,0,12,155.271501670881,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3341299438715,0,10,101.267783169217,24,NA,NA,NA,NA,NA,29.4157288746887,0,1,98.9542653091656,NA,8.59695314841827,0,7,81.5308705572003,24,NA,NA,NA,NA,NA,27.6689659219086,0,1,56.4508228946606,NA,"GS"
"87","US-CS8",NA,NA,NA,NA,NA,14.0769587039718,0,6,134.219550829291,24,14.1193270588249,0,8,173.068409207509,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7731816459285,0,6,103.048376865317,24,NA,NA,NA,NA,NA,26.8156531457815,0,1,117.274894364824,24,10.9754262767088,0,2,20.4255797646766,24,NA,NA,NA,NA,NA,21.0561398767874,0,1,41.9666543839999,24,"NGS"
"88","US-Cst",0.897225763370487,0,8,14.1528564295127,24,8.50875061667944,0,72,49.9419698638121,24,5.45440096087558,0,72,33.6491541381654,24,2.73725191959127,1,72,46.7738428095841,24,3.52594925399417,1,72,46.4031173831132,24,5.99851104281754,0,72,51.1765821841443,24,7.82854841151526,0,17,47.272346260741,24,0.835937022182866,0,16,12.623673111838,24,12.6308861756406,0,72,35.3992549982511,NA,4.02166319562942,0,17,26.6194470230047,24,1.34897590042153,0,11,10.4293587425334,24,11.8945394210092,0,39,33.0319616380701,NA,"FT"
"89","US-Cst",1.18514192813453,0,6,14.0412643935504,24,8.59663107885894,0,14,56.3612387774127,12,6.40264428856217,0,13,39.5178808941299,24,4.50862408927967,4,72,80.152504472537,24,6.21228652767272,1,72,80.08315562294,24,9.23023648277341,0,72,85.333715152349,24,8.94443283862556,0,18,64.529919828749,12,1.41334563891598,0,7,13.3301375945722,24,16.0224523429875,0,16,48.9382383650174,NA,5.75907253095617,0,17,42.3611053882598,24,2.11454840424572,0,30,20.6303171211016,24,15.5102625833209,0,37,50.8772547719454,NA,"GS"
